A,C,D,G,H,J,K,M,N,R,W,Z,a,b,fraud
-0.805542465,1.326890132,-0.205327538,0.498357507,0.084839231,0.11842777,0.826455255,-1.126767106,0.466835531,0.37797342,0.085620496,0.060774858,0.023886728,0.072852177,0
-0.278139922,0.978906651,0.481231083,0.55725869,-0.097338708,0.264510671,1.010029064,-0.708767549,0.211107652,-0.161109666,0.006569413,0.635216577,-0.252822826,-0.24724562,0
1.204306401,-0.156406015,-1.405492277,-0.494220916,-0.117467991,1.52519648,1.499121923,0.093977155,0.252912868,-0.462013488,0.055864794,-0.450843698,-0.010733408,0.024612894,0
-4.735475698,-5.893037081,5.661218889,-2.465725897,-0.485946797,-3.725359674,4.350805454,-1.295721553,-13.26608344,-1.617274442,-0.061976892,0.257964305,-2.539557227,0.691003283,1
-0.18568295,-0.769541219,-1.070635077,0.591383701,0.346713079,-0.698331867,0.181930107,-0.558298048,0.833567469,0.157387218,-0.034132706,-0.191083102,-0.282241103,-0.084953598,0
-9.162929912,-5.894514982,-3.020649483,-0.216302327,1.844023894,9.707862001,0.423239874,-1.901698754,-0.051602883,0.023636319,0.338284237,0.146865985,2.517183986,1.036536912,0
-12.22504547,-13.06858841,8.510170496,-19.44669865,-11.49577649,-11.47689556,4.740033645,0.89697329,-3.850286068,-4.584855355,1.397531575,-0.096222005,-1.765210334,-0.547318745,1
2.210499984,-2.269407117,-2.567119133,-1.674492663,0.826947187,1.564970274,-0.22320267,0.342497448,-0.256920714,-0.259795506,0.270381026,-0.184703833,0.028832922,-0.048494555,0
-0.394843518,0.048147691,-0.258579456,0.63344416,0.148357432,-0.728972812,-1.09512801,0.495484743,0.475859691,-0.628131403,0.13897019,0.139087613,0.044933494,0.128710089,0
0.723009828,-7.243197216,7.104062405,-1.607405936,0.596490082,-4.070164743,6.305355886,0.782140298,-8.923291097,1.700265319,0.223163734,0.429572374,0.598843966,0.147608355,1
-4.587299827,-0.242745366,5.083706936,-1.142889013,-0.508209352,3.081556888,1.350483837,-0.041276582,-1.444828179,-0.664804913,0.140531438,0.544133941,-0.354311861,0.722419967,1
2.006995196,-0.471312281,0.438969166,-0.578896048,0.056611506,0.041627104,-1.10984898,-0.325665194,-0.014258538,-0.191360387,0.423700599,-0.043865366,-0.020919775,-0.033814273,0
-30.51545511,-5.586991724,8.739905827,1.34343405,-1.850630173,1.64390864,0.88194583,2.462033198,-2.351132915,0.632874142,15.62606698,1.985758784,9.879903026,-6.172258584,0
1.352210796,-3.421729499,-1.423774656,0.725727134,-0.678636148,1.655790142,-0.178036482,0.526056366,0.518648493,0.521816988,-0.791575032,0.288672239,-0.180197895,-0.010875182,0
0.648775142,1.501495003,1.316178726,-0.736908807,0.204243846,-0.531370744,-1.053333201,-0.84636758,-0.766114162,-0.308293135,-0.207460028,0.522280835,-0.010606444,0.070309677,0
2.316180494,-0.806070687,-1.606627108,-1.326573122,-0.098283192,1.557850476,-1.262835447,0.286877852,-0.528694034,0.135989813,0.279706432,-0.198136644,0.021373769,-0.041162539,0
-2.14894661,0.913491657,-0.630909263,0.689148948,0.086980566,2.394571095,1.716644487,-0.598418625,-0.335411822,-0.40065735,0.011744294,0.033884667,0.386902418,-0.16808731,0
-0.075429787,-3.377509387,4.198434647,-3.255711522,0.823483272,-4.296592727,3.622756502,0.86264627,-7.519431232,-2.175205685,-0.321318549,0.254164009,0.837661595,0.433701715,1
-1.249893244,-0.242516553,-0.087411765,0.329069114,0.117909597,-1.221881871,-2.11104486,0.025520806,-1.804958412,0.549700163,0.105808911,1.012428993,0.16347516,0.131798772,0
0.883977964,0.808717749,0.133890146,-0.772679656,0.420645983,-0.34117517,0.549128153,-1.720121006,0.013365649,-0.252662343,-0.043071919,0.965816651,-0.058177121,0.017641576,0
1.73508467,-1.097279603,-1.533415793,-0.987598057,-0.009226621,1.457822081,0.192924545,1.465298921,-0.660258864,0.157636172,0.192918893,-0.618581722,-0.021420529,0.003375083,0
-0.919225166,-2.726320362,3.516832539,-0.744683067,-0.538484029,-3.170356718,2.639802166,-1.349754052,-4.984320565,0.529998541,-0.18855086,0.00108313,0.315545703,0.314373715,1
0.159666707,-0.523680593,-0.28172847,0.839762478,-0.175025023,-1.232344008,1.198113956,1.548094348,0.789408911,1.822038261,-0.376271084,-0.096574587,0.06384365,0.065192084,0
2.076086778,-2.073411671,0.418362641,0.334560276,-0.280989991,-0.433790242,-0.68828907,-0.105621711,-0.93973241,-0.12453878,0.217058601,0.307689877,-0.074429968,-0.032090096,0
-0.451734941,-0.862390463,-0.615016583,0.543613413,0.251533898,-0.72482974,1.00824643,0.430251175,-0.627618748,0.222157099,0.225470161,-0.053194776,-0.441256808,0.056763188,0
-1.496069961,0.034032949,0.014251424,-0.008418757,0.860302327,-1.591724005,-1.152931526,1.165063969,-0.887503594,0.058640872,-0.100213163,0.240119153,-0.340313883,-0.091173959,0
1.1411421,-2.180269442,-1.950412003,0.099220945,0.511759325,-0.867418369,0.093593308,-0.098680982,0.797172795,0.211712799,-0.33850918,-0.452977934,-0.015117992,0.024022222,0
-6.144651508,-8.255808092,6.753392798,-4.794646169,-0.165472913,-6.817089719,4.482681216,-0.300333428,-10.63809768,-1.458289653,0.597868719,0.545815038,-0.380265357,-0.591084259,1
0.709625796,-1.069299481,-3.117035601,-3.542851721,-1.10221916,0.129027751,-1.64889066,1.652923976,0.069109909,1.098833543,-5.252250748,-0.352420068,0.666867903,0.590434108,0
1.913868224,-1.098821118,-0.245256424,-0.364184753,-0.043328722,-0.03565756,-1.271350189,-1.598425222,0.341383356,-0.198291757,0.215618224,1.131416564,-0.135946183,-0.048887781,0
-0.409149867,-0.095631145,-0.92499486,0.887465441,-0.010585874,0.373156708,0.392684664,0.014610464,0.138143804,-0.131185233,0.016590856,0.159576625,0.456416769,0.20248758,0
-1.596470755,0.064409336,1.380789428,-0.3352898,0.763889847,-0.031000764,-1.160383042,1.976860286,0.571248777,0.33046303,-0.13005553,-0.252379104,-0.918729928,-0.438563807,0
1.190327101,0.991223898,1.110822725,-0.180177267,-0.123521149,-0.085909809,-0.151918134,1.494806256,-0.160876773,-0.117818534,0.037338243,-0.516944438,0.057154082,0.04100252,0
-0.778616537,0.863039556,0.628053656,0.642856853,0.061891336,0.366248197,-0.84942567,-0.589336015,0.332735775,-0.111258784,-0.151038963,-0.244123629,0.391777891,0.286429136,0
1.420727315,-1.110129589,1.666346838,0.121604485,-0.215620906,-0.287533707,-0.736858885,0.96724958,1.770942937,0.48178533,-0.16835198,-0.67866085,-0.053351028,0.000514643,0
1.791079995,1.155078732,0.439513523,-1.977760455,0.344743143,0.481247994,-1.494978712,-1.698924097,-1.063635433,1.180247099,0.324138205,0.681735023,0.043466765,-0.013045169,0
-3.153759331,-3.104973219,-0.616026804,-1.322125,2.67886824,-0.453412327,0.21164483,-0.568600186,0.903015914,0.48771036,0.439403946,0.124231773,0.004548974,-0.02742303,0
-0.499763208,-2.629145021,-0.902880007,0.068706252,1.21387497,-0.490112523,-0.248251645,-0.198025971,1.049373246,-0.108394479,0.23603245,-0.488656191,0.185041055,-0.114106109,0
-2.005209779,-0.553331305,-2.822390716,0.020427657,1.012037929,1.37817517,-0.098706872,-0.083356856,-0.424339895,-0.010074797,-0.061756298,0.706620348,0.435512035,0.019586493,0
1.042507113,-0.454296195,0.838765562,0.141942958,0.051176035,0.186885206,-0.350386239,-0.223638738,0.552959823,1.080444807,-0.452091886,-0.20453131,-0.017569935,0.01765594,0
-13.38173928,-13.42266332,8.727226509,-14.47222314,8.388506448,-12.88447173,5.558681419,1.552188027,-10.23624755,-8.310341059,-0.625250927,0.24379599,-1.19825464,-0.613176595,1
-0.918638458,2.147381234,0.897879506,-0.162676575,0.590853163,-0.787500059,-1.260801309,0.625595023,-0.092293128,0.491383345,-0.247790388,-0.23492391,-0.002439285,0.027759146,0
-0.420736061,1.367171934,0.110127833,0.518464238,0.141596768,-0.505761114,0.012773341,-1.649262256,-0.044142264,-0.485729852,0.080071627,0.087022515,0.250673503,0.09492399,0
-2.340482279,1.713659395,-3.020858122,-0.662235169,-0.028040973,1.186071523,0.768515887,-0.347830001,-0.592417778,0.421008509,-0.62456815,-0.356677579,-0.532414435,0.44032459,0
-0.681761179,2.397764548,3.205535368,0.754184577,-0.180618319,1.128097491,-0.967476151,0.308347163,-0.709309341,-0.671495325,0.04046542,-0.387887094,-0.528270996,-0.174180746,0
-1.564653062,-5.896950469,5.564512756,-2.04364121,0.636983139,-7.227787376,7.285349078,-0.267730041,-11.21797603,-0.031273166,-0.582779987,0.325086685,0.878684146,0.526175255,1
-0.639191253,1.265451959,1.401165732,1.301998971,-0.135257523,-0.091353373,-0.921051996,0.198913056,0.016087005,0.448655661,0.353376975,-0.033354644,-0.061962422,-0.062686532,1
1.091667523,-1.838488555,3.463371229,-0.698324451,0.071152393,-0.716823968,0.086187477,-0.148164666,-3.808308162,0.466576124,0.094653743,0.0591282,0.158694498,-0.037811964,1
-0.993952219,1.284641467,-1.264047375,0.098899595,0.591507389,-0.958606438,-0.63593075,-1.282465377,0.556734296,-0.596529126,0.026854191,0.755415923,0.14121186,0.102948283,0
2.043380404,-1.17917279,0.225842438,0.066224347,-0.160844654,0.246300365,0.652535309,-0.077097871,0.475004084,-0.256375637,0.290323369,0.198754957,-0.075552174,-0.073737127,0
-0.306506593,-0.159400421,0.833344715,1.489249464,-0.156018563,0.113321826,0.379893742,0.080352259,0.606637068,0.218455204,-0.188728737,-0.375279003,0.413883782,0.236694393,0
2.094299309,-1.403679444,-0.673934694,-0.775205364,-0.185080548,0.038513689,-0.877681611,1.083095066,-2.293428872,-0.292840468,-0.0423514,-0.051256502,0.023590769,-0.008476566,0
-0.595134904,1.431606508,-1.365854366,0.671400448,0.028306099,-0.370019175,0.160145331,0.536150239,-0.154564979,0.306246733,-0.421653112,1.014204588,-0.30555041,-0.203673586,0
-1.784664306,-4.343100415,0.724938309,-0.05938884,0.630964739,-0.109949204,0.947945202,-0.081300731,-3.547753058,1.866490501,0.954512105,-0.432583522,-0.81682891,-0.108489222,0
-1.400370344,-2.257708738,1.940926818,-2.330516447,-8.23653746,0.409871691,0.363526518,1.094013757,-2.006193571,1.733402455,1.267176504,-0.489675279,-0.118398251,-0.109393757,1
-2.298334364,-0.936471733,5.557424894,0.625155881,-0.343995699,2.742934159,-1.166797523,0.101708458,-0.407794503,-0.49856796,2.352898368,-0.404128631,-0.622095442,0.670583681,0
-11.64049808,-18.24725465,8.043322924,-14.0545661,7.631988108,-15.36898374,7.863414214,0.363864548,-14.2736293,-5.801835094,-0.921383513,-0.019801384,-1.837628227,-0.534745306,1
-19.14526824,-21.89386587,6.083896314,-15.33335141,12.83628063,-8.93413336,5.85502415,0.150145814,-8.842260401,-4.958813349,-0.744986613,-0.224488255,1.621431824,0.484498412,1
2.147622218,-0.906371266,-1.866349308,-1.579539942,0.377985136,1.586294592,0.766857826,0.575999494,-0.331426172,-0.652583142,0.249997681,-0.064842063,0.072393317,-0.071011269,0
-0.83378077,0.376922617,-0.81420423,-0.043949624,0.414710597,-0.058685494,1.333841953,0.699419922,-1.079855281,-0.889782981,-0.098816607,-0.298047051,-0.106999072,0.030772266,0
-0.764685686,1.166178207,-1.467097226,-0.561361029,-2.615614952,-1.542619031,1.004277469,0.009303731,0.6637757,-0.194502554,-0.17409543,0.318713186,-0.138644067,0.154266872,0
2.094303386,-1.37342,0.240125414,0.244782515,-0.341066309,0.042658896,-1.259551114,1.100922577,0.05309944,-0.732797697,0.226545609,0.238349673,-0.067929758,-0.06367441,0
2.244988445,-2.264136909,-1.022928239,0.272591858,-0.544658982,0.893422463,-0.581740796,0.573896907,0.265023951,-1.779691445,-0.065847722,0.052712483,-0.081628285,-0.071055349,0
2.017450701,-1.601501821,0.344850632,0.098013282,-0.110324954,-0.214434581,1.32436558,0.099138643,-0.666675641,0.108064705,0.347974203,0.141978929,-0.065429453,-0.038260651,0
-0.160916656,-0.722872015,-2.840135541,0.207228732,0.654702222,0.132730416,-0.27042177,-0.082489165,0.13881129,-1.03476778,-0.293991512,-0.25771952,0.084874865,0.11677528,0
1.871336369,-1.007908268,-1.517959621,-1.088553098,-0.025144121,1.629534857,0.719403701,0.268059709,-0.239408759,0.436676939,0.121101794,-0.248080019,-0.021268038,-0.01681617,0
-0.790034643,1.768542587,0.515145479,0.087781856,0.408921995,-0.815903451,-0.734481349,0.878468996,-0.072189563,-0.560504165,0.003472278,0.269394601,-0.037529449,0.040087033,0
-1.032145675,0.970447122,-2.017916764,-0.156794888,0.783898479,-1.559135205,0.554356078,-1.542911882,0.64852197,0.470355819,-0.176894476,-0.78623953,0.30601224,0.107112329,0
-1.774647958,-0.499586218,0.431038892,-0.868528045,1.783995981,-0.779666634,0.460470341,-0.153611031,1.642520589,0.315697662,0.162099755,-0.541607911,-0.807085378,-0.234782594,0
1.240883,1.181973831,-1.781471694,-1.06090295,0.07998136,-1.725084254,-0.616042075,-0.184865401,-0.522821143,0.574005609,-0.176696786,-0.570840064,0.134240937,0.037756073,0
-2.593320812,0.829285457,-1.480144594,-0.975510737,1.237799411,-1.901123759,-0.755434869,-0.294679214,0.62819238,0.413533017,0.123379105,0.142906301,-0.059385441,-0.377160357,0
1.159636296,0.307235179,1.18901098,-0.018951869,0.127589472,0.033932345,0.950449592,0.322267441,0.145083752,-0.436276631,-0.114274253,-0.310725922,0.040175712,0.002279455,0
2.002421168,-1.393529137,-1.491035928,0.03664896,-0.228193687,-0.715389027,1.044844968,-1.323743095,0.826851735,-0.005500799,0.255835769,-0.518285569,-0.031524176,-0.061937501,0
-0.636045007,0.412881415,0.746509323,-0.159810466,1.269262671,-0.649939698,-0.20829013,-2.015761969,0.642937719,-0.880816056,0.358060545,-0.919974553,0.151133097,0.130180734,0
0.684101872,-0.396185137,3.168004255,-1.164132901,0.38931053,-1.046895866,1.74524246,0.086096619,-2.355983393,-1.621978809,0.0732797,-0.119402605,0.29912865,0.160386349,1
2.028795989,-2.223380577,0.343795876,0.359851209,-0.370987043,-0.550755341,-1.166520018,0.656053073,-0.977287751,0.836677203,-0.202440242,-0.046128089,-0.009276539,-0.02923775,0
-0.818874323,0.660092107,4.459477036,-1.330344026,1.685571438,1.191757997,0.358638666,-0.644307503,0.852254264,-0.150726915,-0.040995005,0.616179017,-0.266495182,-0.260420318,0
-0.229961919,0.654570778,0.09882487,1.056175341,-0.212806974,-0.346206949,-2.153993956,-0.629841839,-0.042423438,0.47591446,-0.293435339,-0.561461943,0.02467797,-0.039144207,0
-13.34992541,-16.02159003,8.667388381,-13.86608661,6.683470571,-13.73237447,5.972929944,1.284511211,-11.08058827,-8.580602336,-1.328090796,-0.392759008,-0.944224547,-0.79294064,1
-0.216860282,0.47845827,0.32569698,0.625362644,0.022505834,-0.391409916,-1.894664378,0.898621924,-0.771837172,-0.735381051,0.153887453,-1.20714419,-0.301940562,0.037120649,0
2.064371987,-1.686044869,0.411735141,0.200870025,-0.23665388,-0.399394854,-0.423045364,0.485124911,-0.922613194,-0.456906733,0.344115356,0.173853609,-0.056730178,-0.029812678,0
-0.690998464,-0.31132121,0.752773985,-0.080155805,1.362861495,0.102300205,-0.642900014,-0.023538435,0.696017645,0.207436718,0.039360578,-0.284281035,0.010599444,0.083933336,0
-3.275611688,1.076623126,3.30216855,-0.145255746,0.540250995,1.019126967,-1.804337623,-0.773357591,-0.019137365,0.203454372,0.851334246,0.083043879,-0.387447502,-0.430357347,0
-0.916757674,2.488051803,0.612971475,2.755459253,-1.013362678,-0.182861697,-0.48863744,0.285981849,-2.01268609,-1.586338833,-0.197686949,-0.841650378,-0.626362405,-0.832596944,0
-0.808304205,0.781742365,-0.93634221,1.654155427,-0.494784044,-1.51769063,-0.30240439,0.29179323,-1.268704537,0.478505948,-0.608745221,-0.090981014,-0.16777866,-0.149862363,0
-1.465177452,-0.205305233,-3.00554871,-0.895689215,-2.099894123,-2.353916453,0.190348924,0.820356497,0.844294304,0.500289739,-0.177849024,-0.073261692,0.024970297,-0.007372296,0
-0.486403816,2.306776633,-2.51581484,-0.007967735,-0.43898356,0.914685885,-0.774399544,1.303960447,-2.014745466,-0.761131866,-0.267722962,-0.324237079,-0.080343074,-0.364514593,0
1.217272306,0.53732084,0.502873911,-0.026907103,-0.070106279,0.097043442,1.516393058,0.435631569,0.395062833,-0.071559639,0.121214977,0.076528213,-0.031572799,0.009298054,0
-3.142780919,-2.705463549,-0.828898222,-0.635520049,2.156237459,-0.79318804,0.006683941,1.022466356,2.106760378,-0.048641619,-0.032707326,0.586900095,-1.055947686,-0.137946159,0
-0.689504153,0.182870453,-0.473768762,-0.422146702,0.946816415,-0.161581921,-0.112607966,0.064451647,0.428757663,0.249496078,0.044590614,0.222385767,0.066671158,0.125894357,0
0.068588861,0.620279393,-0.503414328,0.956987628,-0.285638051,-0.385587146,1.768776833,0.541274532,1.74172244,-0.000579158,0.075127846,0.056761529,0.047495331,-0.143441846,0
1.176902182,0.764594695,-1.376846986,-1.392702046,0.213219863,1.507144496,1.226439152,-0.718408465,-0.025464178,0.365589775,0.052727116,-0.292882007,0.038759172,0.036444006,0
2.263894874,-1.020601915,-1.80446038,-1.356218534,0.016920259,1.708662732,-0.252661998,0.530971836,-0.397075213,0.776152081,0.102598971,-0.125024191,0.020684337,-0.062752985,0
1.114784567,1.361512576,0.890466417,-0.677044231,0.174691958,-0.292220981,-0.175300539,0.221187301,-0.40935566,-0.82311558,0.097583565,0.325587748,0.03549835,0.027700661,0
-4.894418417,-5.910778543,5.745668033,-6.890767085,3.458085538,-7.103527458,3.540169386,1.68665503,-8.003033428,-4.916628988,-0.12819557,0.154625332,0.450360934,0.343895286,1
2.053169875,-1.3509096,0.277404239,0.204553465,-0.289155032,0.047516392,-1.210716785,0.426818138,0.198353328,-0.779235843,0.245597652,0.236806497,-0.07111888,-0.062304509,0
-5.073135069,-1.39340598,-1.477672858,-1.517931824,1.938585783,-2.844946505,-3.354536142,-0.726165057,0.650563874,0.580259195,-1.972569595,0.022790279,-0.218275261,-1.11269301,0
-13.19267096,-9.906650021,3.320336883,-18.75088916,-37.35344264,-5.052502367,4.406805524,-1.90948797,-9.072710934,-3.149246695,5.303606904,-0.10887693,1.269566355,0.939407363,1
-0.211005593,0.926057873,0.520574442,1.112633104,-0.222401671,-0.354191798,-0.673009965,-0.970852174,0.628288601,-0.094974079,-0.291359466,-0.333457326,0.012365876,0.014853445,0
1.953482991,0.23511229,0.586615422,-1.095155636,0.059927688,-0.35088282,-0.16098474,0.173947085,1.446251605,0.412096484,0.352660401,0.450781349,-0.047756702,-0.047087547,0
-1.035508421,1.380373172,-1.620022268,0.586017973,0.08744821,-2.029423265,-1.319486226,-0.177428932,-1.486440121,0.527025652,-0.339327361,-0.300717707,0.003505577,0.078758009,0
0.526242928,-6.10032444,6.131405202,-2.718383353,0.768065544,-4.773570005,5.002985765,0.555371573,-10.75322373,-0.855910172,-0.006468961,0.004014427,0.789617988,0.390250972,1
1.260409556,0.530534921,0.61356805,0.117847151,-0.252333065,-0.089879603,-0.07486373,1.134513243,0.07631299,-0.643293794,0.126626963,0.091749971,-0.023734217,0.02082698,0
-2.455887339,-1.40197072,-0.377004984,-2.012185823,-5.070486983,-1.155075025,-0.971862065,-0.747551777,0.711863434,-0.632004929,0.85044125,-1.020699841,0.437738907,0.086388103,0
-2.293782508,-8.739635936,4.222227294,-8.910260649,1.817113159,-13.04570394,8.871648399,-0.206578551,-17.16649811,-7.237483734,-0.332368118,-0.440559116,2.228739364,1.120072171,1
-0.969747209,2.657961899,1.391507657,0.145868032,0.235899336,-0.608499797,-0.950863466,0.976891478,-1.126107034,-1.265136816,-0.133737404,-0.401851522,-0.095597902,0.073461663,0
-0.042862486,1.147557146,-0.91867188,0.525727682,-0.336310861,0.840190759,1.183405469,-0.286048703,0.096036123,-0.703404957,-0.445494317,0.075500305,-0.203536868,-0.266284936,0
-17.38299094,-24.13038579,11.80849715,-17.60042844,2.189676895,-12.84391076,9.461830558,0.951302339,-13.06633614,-4.724424395,1.288450981,0.678554932,2.095794164,-1.424817357,1
