D,H,J,K,L,M,N,P,Q,R,U,V,X,b,fraud
-0.205327538,0.084839231,0.11842777,0.826455255,-0.08323033,-1.126767106,0.466835531,0.534084111,-0.720481516,0.37797342,-0.203496639,-0.619905232,-0.054518891,0.072852177,0
0.481231083,-0.097338708,0.264510671,1.010029064,0.256748498,-0.708767549,0.211107652,-0.82719734,0.162101634,-0.161109666,0.021126574,0.398477618,-0.263985092,-0.24724562,0
-1.405492277,-0.117467991,1.52519648,1.499121923,-0.165301904,0.093977155,0.252912868,-0.724538967,0.696255808,-0.462013488,-0.349072509,-0.979287272,-0.030135968,0.024612894,0
5.661218889,-0.485946797,-3.725359674,4.350805454,-8.715900321,-1.295721553,-13.26608344,-4.04330843,-6.724015035,-1.617274442,0.686108961,0.362855651,-0.366063293,0.691003283,1
-1.070635077,0.346713079,-0.698331867,0.181930107,0.587486335,-0.558298048,0.833567469,0.008422959,-0.546552481,0.157387218,-0.000594513,-0.176089276,0.340187443,-0.084953598,0
-3.020649483,1.844023894,9.707862001,0.423239874,0.405312843,-1.901698754,-0.051602883,-0.633597227,-0.35591158,0.023636319,-0.667218745,0.124691947,-0.482791378,1.036536912,0
8.510170496,-11.49577649,-11.47689556,4.740033645,-9.243764151,0.89697329,-3.850286068,-6.057703777,-13.39193935,-4.584855355,-6.360415191,3.773615867,-0.031949531,-0.547318745,1
-2.567119133,0.826947187,1.564970274,-0.22320267,-0.702394107,0.342497448,-0.256920714,-0.63450667,0.412294194,-0.259795506,-0.174354168,-0.167681712,0.682004599,-0.048494555,0
-0.258579456,0.148357432,-0.728972812,-1.09512801,0.425626968,0.495484743,0.475859691,-0.208431903,-0.098960019,-0.628131403,-0.093437455,-0.33548678,-0.005126926,0.128710089,0
7.104062405,0.596490082,-4.070164743,6.305355886,-7.311065684,0.782140298,-8.923291097,-1.157203682,1.174837466,1.700265319,0.381982419,0.107337623,-0.245145326,0.147608355,1
5.083706936,-0.508209352,3.081556888,1.350483837,-1.035925116,-0.041276582,-1.444828179,-1.319255057,-0.827394734,-0.664804913,-0.466537918,1.608234383,-0.691232923,0.722419967,1
0.438969166,0.056611506,0.041627104,-1.10984898,0.031097422,-0.325665194,-0.014258538,0.535276028,-0.618330811,-0.191360387,-0.228697918,-0.605928244,0.539685801,-0.033814273,0
8.739905827,-1.850630173,1.64390864,0.88194583,0.939977286,2.462033198,-2.351132915,2.296380041,-0.837393324,0.632874142,-8.186365755,2.004348965,0.804707495,-6.172258584,0
-1.423774656,-0.678636148,1.655790142,-0.178036482,-0.540981628,0.526056366,0.518648493,-0.87097984,0.177185132,0.521816988,0.439609977,0.527800817,-1.004898026,-0.010875182,0
1.316178726,0.204243846,-0.531370744,-1.053333201,0.421552756,-0.84636758,-0.766114162,-0.326800776,0.43121836,-0.308293135,0.080410884,0.075188854,0.796200212,0.070309677,0
-1.606627108,-0.098283192,1.557850476,-1.262835447,-0.993181426,0.286877852,-0.528694034,-0.345852622,0.357589426,0.135989813,-0.170093641,0.013188186,0.548644004,-0.041162539,0
-0.630909263,0.086980566,2.394571095,1.716644487,0.406203276,-0.598418625,-0.335411822,-0.142294511,-0.543491228,-0.40065735,-0.482215307,-0.497275844,-0.042351242,-0.16808731,0
4.198434647,0.823483272,-4.296592727,3.622756502,-5.046678065,0.86264627,-7.519431232,-3.303376921,-7.683965892,-2.175205685,0.732192888,0.102471793,-0.685956036,0.433701715,1
-0.087411765,0.117909597,-1.221881871,-2.11104486,-0.264726114,0.025520806,-1.804958412,-0.002647854,0.684992769,0.549700163,0.283300478,0.673062937,-1.07193273,0.131798772,0
0.133890146,0.420645983,-0.34117517,0.549128153,0.357721353,-1.720121006,0.013365649,-0.024159826,0.152516596,-0.252662343,-0.112805554,-0.455162021,-0.26015987,0.017641576,0
-1.533415793,-0.009226621,1.457822081,0.192924545,0.423255784,1.465298921,-0.660258864,-0.189490772,0.083972237,0.157636172,-0.388015004,-1.231303202,0.052111405,0.003375083,0
3.516832539,-0.538484029,-3.170356718,2.639802166,-3.129578993,-1.349754052,-4.984320565,-0.777688459,-0.463913939,0.529998541,-0.151582708,-0.184072108,-0.240410812,0.314373715,1
-0.28172847,-0.175025023,-1.232344008,1.198113956,-2.525225042,1.548094348,0.789408911,0.50231338,0.58322836,1.822038261,0.123975796,0.658997346,-1.165151226,0.065192084,0
0.418362641,-0.280989991,-0.433790242,-0.68828907,-0.066218001,-0.105621711,-0.93973241,0.305665398,0.62313289,-0.12453878,-0.282863039,-0.72335665,0.379243851,-0.032090096,0
-0.615016583,0.251533898,-0.72482974,1.00824643,1.020059184,0.430251175,-0.627618748,0.532837176,0.262804785,0.222157099,-0.074810375,-0.471100774,0.677211438,0.056763188,0
0.014251424,0.860302327,-1.591724005,-1.152931526,0.323272836,1.165063969,-0.887503594,0.416896424,1.15286218,0.058640872,-0.482060327,-1.720214204,-0.080432535,-0.091173959,0
-1.950412003,0.511759325,-0.867418369,0.093593308,0.402968477,-0.098680982,0.797172795,-0.538152189,-0.556062325,0.211712799,0.042239376,-0.193795092,1.04443704,0.024022222,0
6.753392798,-0.165472913,-6.817089719,4.482681216,-6.633089481,-0.300333428,-10.63809768,-3.220003767,-3.5886749,-1.458289653,-0.453770518,0.285776271,-0.082809765,-0.591084259,1
-3.117035601,-1.10221916,0.129027751,-1.64889066,1.356470277,1.652923976,0.069109909,-2.094918184,-0.443709161,1.098833543,0.844502151,-0.062233275,0.388986634,0.590434108,0
-0.245256424,-0.043328722,-0.03565756,-1.271350189,-0.714953688,-1.598425222,0.341383356,0.371622844,-0.325676031,-0.198291757,-0.029423462,-0.248019452,0.605842822,-0.048887781,0
-0.92499486,-0.010585874,0.373156708,0.392684664,0.690270341,0.014610464,0.138143804,0.200414267,-0.850718676,-0.131185233,-0.301278579,-0.589800942,-0.506961422,0.20248758,0
1.380789428,0.763889847,-0.031000764,-1.160383042,0.778911628,1.976860286,0.571248777,-0.104108985,0.119868257,0.33046303,0.112986532,0.103919055,-0.413402708,-0.438563807,0
1.110822725,-0.123521149,-0.085909809,-0.151918134,0.968778153,1.494806256,-0.160876773,0.429458278,-0.694465721,-0.117818534,-0.040081235,-0.042138213,0.397884449,0.04100252,0
0.628053656,0.061891336,0.366248197,-0.84942567,-0.574907388,-0.589336015,0.332735775,-0.465697636,-0.080124793,-0.111258784,0.062928318,0.40487603,-0.472448499,0.286429136,0
1.666346838,-0.215620906,-0.287533707,-0.736858885,-2.819507519,0.96724958,1.770942937,0.258320472,0.044502692,0.48178533,0.031522598,-0.219188896,-0.808358818,0.000514643,0
0.439513523,0.344743143,0.481247994,-1.494978712,-0.15590002,-1.698924097,-1.063635433,-1.824801292,0.794792142,1.180247099,-0.207918116,0.18397685,0.936944484,-0.013045169,0
-0.616026804,2.67886824,-0.453412327,0.21164483,1.174083273,-0.568600186,0.903015914,1.173904041,1.175162217,0.48771036,-0.194316895,-0.958150819,0.618959853,-0.02742303,0
-0.902880007,1.21387497,-0.490112523,-0.248251645,0.285506901,-0.198025971,1.049373246,-0.805760497,-0.068247123,-0.108394479,0.314998823,0.523632779,0.702712944,-0.114106109,0
-2.822390716,1.012037929,1.37817517,-0.098706872,-0.203796993,-0.083356856,-0.424339895,0.753023007,-1.262459604,-0.010074797,-0.370929511,-0.584779466,1.010405082,0.019586493,0
0.838765562,0.051176035,0.186885206,-0.350386239,0.023303794,-0.223638738,0.552959823,0.892204122,-1.318808594,1.080444807,0.087148455,-0.068146363,-1.389389694,0.01765594,0
8.727226509,8.388506448,-12.88447173,5.558681419,-12.06697102,1.552188027,-10.23624755,-11.23690263,-21.36369807,-8.310341059,2.879830483,0.30476258,0.694584746,-0.613176595,1
0.897879506,0.590853163,-0.787500059,-1.260801309,0.196200842,0.625595023,-0.092293128,0.141342774,-0.137895622,0.491383345,0.076358921,0.200928868,-0.106111067,0.027759146,0
0.110127833,0.141596768,-0.505761114,0.012773341,-0.784654993,-1.649262256,-0.044142264,0.074086491,0.502181849,-0.485729852,-0.232414242,-0.654261981,0.302494165,0.09492399,0
-3.020858122,-0.028040973,1.186071523,0.768515887,-0.894238551,-0.347830001,-0.592417778,0.484438768,-0.34999439,0.421008509,-0.118554916,0.278063628,-0.308142363,0.44032459,0
3.205535368,-0.180618319,1.128097491,-0.967476151,-0.158738865,0.308347163,-0.709309341,0.518586995,-0.566709535,-0.671495325,-0.292793346,-0.770340939,0.333052924,-0.174180746,0
5.564512756,0.636983139,-7.227787376,7.285349078,-10.25638294,-0.267730041,-11.21797603,-2.68513428,-3.838278091,-0.031273166,0.631084098,-0.34631317,-0.234428696,0.526175255,1
1.401165732,-0.135257523,-0.091353373,-0.921051996,-0.613815529,0.198913056,0.016087005,-0.527140628,-0.05727868,0.448655661,0.340330753,0.760169762,-0.778892743,-0.062686532,1
3.463371229,0.071152393,-0.716823968,0.086187477,-1.886152045,-0.148164666,-3.808308162,0.273163979,-0.759358885,0.466576124,0.29307387,0.768745211,0.20545337,-0.037811964,1
-1.264047375,0.591507389,-0.958606438,-0.63593075,-0.499999054,-1.282465377,0.556734296,0.490791225,-0.151385654,-0.596529126,-0.026559863,-0.19246792,0.070926979,0.102948283,0
0.225842438,-0.160844654,0.246300365,0.652535309,0.96203826,-0.077097871,0.475004084,0.189588587,-0.648609384,-0.256375637,-0.260358829,-0.654251455,-0.339105798,-0.073737127,0
0.833344715,-0.156018563,0.113321826,0.379893742,0.662622964,0.080352259,0.606637068,-0.929547191,-0.198678167,0.218455204,0.191639435,0.737646925,-0.375610505,0.236694393,0
-0.673934694,-0.185080548,0.038513689,-0.877681611,-0.594820881,1.083095066,-2.293428872,1.852336276,1.061084853,-0.292840468,0.229260351,0.684775957,-0.790196057,-0.008476566,0
-1.365854366,0.028306099,-0.370019175,0.160145331,0.116197674,0.536150239,-0.154564979,0.580739,-1.032826747,0.306246733,-0.145779077,-0.322406429,-1.639825963,-0.203673586,0
0.724938309,0.630964739,-0.109949204,0.947945202,-0.693933023,-0.081300731,-3.547753058,1.325572604,2.339117782,1.866490501,-0.392562022,-0.311907547,0.678738047,-0.108489222,0
1.940926818,-8.23653746,0.409871691,0.363526518,-1.676875645,1.094013757,-2.006193571,0.531040598,2.73525499,1.733402455,7.683108716,-1.82837503,0.002280943,-0.109393757,1
5.557424894,-0.343995699,2.742934159,-1.166797523,-0.448196531,0.101708458,-0.407794503,0.25826758,-0.013243669,-0.49856796,-0.854244895,-0.08442753,-0.064036636,0.670583681,0
8.043322924,7.631988108,-15.36898374,7.863414214,-15.87384974,0.363864548,-14.2736293,-11.2593704,-15.70912567,-5.801835094,2.711049503,0.326703063,0.416223752,-0.534745306,1
6.083896314,12.83628063,-8.93413336,5.85502415,-8.271567698,0.150145814,-8.842260401,-7.076611201,-13.63794448,-4.958813349,1.746523788,-1.348148036,0.1159826,0.484498412,1
-1.866349308,0.377985136,1.586294592,0.766857826,0.038023382,0.575999494,-0.331426172,-0.940572819,0.781417532,-0.652583142,-0.049894708,0.467603618,-1.647195321,-0.071011269,0
-0.81420423,0.414710597,-0.058685494,1.333841953,0.198268807,0.699419922,-1.079855281,0.85335382,1.559736988,-0.889782981,0.152280152,0.37174944,-0.336002822,0.030772266,0
-1.467097226,-2.615614952,-1.542619031,1.004277469,1.203974842,0.009303731,0.6637757,1.472328736,-1.238381107,-0.194502554,-1.542858906,-0.859891211,0.004920339,0.154266872,0
0.240125414,-0.341066309,0.042658896,-1.259551114,0.671233439,1.100922577,0.05309944,0.073228718,-0.612735973,-0.732797697,-0.321544112,-0.769523333,-0.69049554,-0.06367441,0
-1.022928239,-0.544658982,0.893422463,-0.581740796,-0.446021266,0.573896907,0.265023951,0.415115095,0.316329271,-1.779691445,0.35761666,0.994255983,0.681282125,-0.071055349,0
0.344850632,-0.110324954,-0.214434581,1.32436558,0.978060474,0.099138643,-0.666675641,0.451172202,0.28216741,0.108064705,-0.298360848,-0.78565977,0.674005873,-0.038260651,0
-2.840135541,0.654702222,0.132730416,-0.27042177,-1.099182587,-0.082489165,0.13881129,1.159110908,-0.312813688,-1.03476778,0.250753244,0.452138701,1.032894998,0.11677528,0
-1.517959621,-0.025144121,1.629534857,0.719403701,-0.150743512,0.268059709,-0.239408759,-0.314862408,0.276441428,0.436676939,0.00945263,0.051429406,0.689728479,-0.01681617,0
0.515145479,0.408921995,-0.815903451,-0.734481349,0.743004128,0.878468996,-0.072189563,-0.370511969,0.372158543,-0.560504165,-0.231681242,-0.643103088,0.426791853,0.040087033,0
-2.017916764,0.783898479,-1.559135205,0.554356078,0.587560137,-1.542911882,0.64852197,-0.349998484,-0.167514834,0.470355819,0.158551724,0.515359914,-0.330045091,0.107112329,0
0.431038892,1.783995981,-0.779666634,0.460470341,1.076659711,-0.153611031,1.642520589,0.574878991,0.079239526,0.315697662,0.315019729,0.236515103,-0.349887123,-0.234782594,0
-1.781471694,0.07998136,-1.725084254,-0.616042075,0.985146692,-0.184865401,-0.522821143,-0.889230582,0.112410017,0.574005609,0.193267814,0.986974703,0.458637688,0.037756073,0
-1.480144594,1.237799411,-1.901123759,-0.755434869,0.723066325,-0.294679214,0.62819238,-0.176488428,0.571063026,0.413533017,0.249161172,0.738648526,0.786052532,-0.377160357,0
1.18901098,0.127589472,0.033932345,0.950449592,1.36581809,0.322267441,0.145083752,-0.454490811,-0.134330908,-0.436276631,-0.070653275,0.038940704,-0.274620485,0.002279455,0
-1.491035928,-0.228193687,-0.715389027,1.044844968,0.939566736,-1.323743095,0.826851735,-0.669254518,-0.209405761,-0.005500799,-0.191885424,-0.489645671,0.047368545,-0.061937501,0
0.746509323,1.269262671,-0.649939698,-0.20829013,0.108952769,-2.015761969,0.642937719,-1.120362744,0.847855832,-0.880816056,-0.280398135,-0.797495268,-1.073910825,0.130180734,0
3.168004255,0.38931053,-1.046895866,1.74524246,-1.212546635,0.086096619,-2.355983393,-1.198642457,-2.578046447,-1.621978809,0.051668348,-0.469544201,0.099795982,0.160386349,1
0.343795876,-0.370987043,-0.550755341,-1.166520018,-0.044671355,0.656053073,-0.977287751,0.523549973,0.073178152,0.836677203,0.158777061,0.545863381,-1.060596544,-0.02923775,0
4.459477036,1.685571438,1.191757997,0.358638666,0.007557981,-0.644307503,0.852254264,-0.223740143,0.962252319,-0.150726915,0.460907258,1.143252687,-1.422733575,-0.260420318,0
0.09882487,-0.212806974,-0.346206949,-2.153993956,-0.860954069,-0.629841839,-0.042423438,0.138701151,-1.005182401,0.47591446,0.172385717,0.677219051,-1.08882888,-0.039144207,0
8.667388381,6.683470571,-13.73237447,5.972929944,-11.86640286,1.284511211,-11.08058827,-10.33125629,-20.36345978,-8.580602336,1.437748014,-1.168653436,0.580013684,-0.79294064,1
0.32569698,0.022505834,-0.391409916,-1.894664378,0.708537837,0.898621924,-0.771837172,-0.283271884,-0.481692306,-0.735381051,-0.451268555,-1.169363383,-0.039741411,0.037120649,0
0.411735141,-0.23665388,-0.399394854,-0.423045364,0.402478243,0.485124911,-0.922613194,0.230843144,0.513966603,-0.456906733,-0.352122985,-0.881667889,0.520302907,-0.029812678,0
0.752773985,1.362861495,0.102300205,-0.642900014,-0.370445722,-0.023538435,0.696017645,0.99485976,-0.935515489,0.207436718,-0.06573486,-0.594852777,0.954128931,0.083933336,0
3.30216855,0.540250995,1.019126967,-1.804337623,-0.897578899,-0.773357591,-0.019137365,1.379292545,-0.734039389,0.203454372,-0.064940084,0.978991254,-0.01847238,-0.430357347,0
0.612971475,-1.013362678,-0.182861697,-0.48863744,0.720661693,0.285981849,-2.01268609,-1.320609631,0.094052937,-1.586338833,-0.588590114,-0.262421843,0.437862168,-0.832596944,0
-0.93634221,-0.494784044,-1.51769063,-0.30240439,-0.217791484,0.29179323,-1.268704537,0.241557812,0.18894159,0.478505948,0.183433678,0.634923104,-0.078868312,-0.149862363,0
-3.00554871,-2.099894123,-2.353916453,0.190348924,1.572503314,0.820356497,0.844294304,0.293390258,-0.74855263,0.500289739,-0.995690228,1.152382377,-1.273629812,-0.007372296,0
-2.51581484,-0.43898356,0.914685885,-0.774399544,-0.580940918,1.303960447,-2.014745466,1.557473194,-0.851457093,-0.761131866,0.278358059,1.510425695,0.71528024,-0.364514593,0
0.502873911,-0.070106279,0.097043442,1.516393058,1.16643422,0.435631569,0.395062833,0.490078427,-0.686023986,-0.071559639,-0.203373799,-0.615551163,0.329736429,0.009298054,0
-0.828898222,2.156237459,-0.79318804,0.006683941,2.000973145,1.022466356,2.106760378,0.103555498,0.491195725,-0.048641619,0.513009314,0.693861422,0.859705313,-0.137946159,0
-0.473768762,0.946816415,-0.161581921,-0.112607966,-0.261424003,0.064451647,0.428757663,0.13089026,-0.511246105,0.249496078,-0.165934524,-0.832063732,0.999417828,0.125894357,0
-0.503414328,-0.285638051,-0.385587146,1.768776833,-2.245634217,0.541274532,1.74172244,-0.045048322,0.112013084,-0.000579158,-0.406546478,-0.660737395,-0.077472954,-0.143441846,0
-1.376846986,0.213219863,1.507144496,1.226439152,-0.721762873,-0.718408465,-0.025464178,-0.113424536,0.474243968,0.365589775,-0.102221533,-0.235898744,-0.036338818,0.036444006,0
-1.80446038,0.016920259,1.708662732,-0.252661998,-0.42985425,0.530971836,-0.397075213,0.016504111,-0.143878153,0.776152081,-0.146060041,0.045126532,-1.17729091,-0.062752985,0
0.890466417,0.174691958,-0.292220981,-0.175300539,0.769671331,0.221187301,-0.40935566,-0.237266038,0.208705159,-0.82311558,-0.039481747,0.126030727,0.443021608,0.027700661,0
5.745668033,3.458085538,-7.103527458,3.540169386,-7.75172755,1.68665503,-8.003033428,-7.12018932,-12.95505461,-4.916628988,1.37725644,-0.130568117,-0.09429865,0.343895286,1
0.277404239,-0.289155032,0.047516392,-1.210716785,0.38579307,0.426818138,0.198353328,0.011155257,-0.474418721,-0.779235843,-0.3078478,-0.783057185,-0.636029649,-0.062304509,0
-1.477672858,1.938585783,-2.844946505,-3.354536142,0.621990874,-0.726165057,0.650563874,0.4858459,0.497299356,0.580259195,0.006073458,0.127332796,-0.742463821,-1.11269301,0
3.320336883,-37.35344264,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-6.211557482,-6.248145353,-3.149246695,27.20283916,-8.887017141,-0.639434802,0.939407363,1
0.520574442,-0.222401671,-0.354191798,-0.673009965,-0.566898998,-0.970852174,0.628288601,-0.26387601,-0.248647998,-0.094974079,0.064382035,0.156459094,0.36974822,0.014853445,0
0.586615422,0.059927688,-0.35088282,-0.16098474,-3.021172527,0.173947085,1.446251605,0.651850694,0.25034041,0.412096484,-0.125835759,-0.04533788,-0.092052242,-0.047087547,0
-1.620022268,0.08744821,-2.029423265,-1.319486226,-0.40409705,-0.177428932,-1.486440121,1.21076848,-0.233309387,0.527025652,-0.291305604,-0.953223939,-0.799701446,0.078758009,0
6.131405202,0.768065544,-4.773570005,5.002985765,-5.280548158,0.555371573,-10.75322373,-2.120063479,-4.762234637,-0.855910172,0.354439434,-0.88361283,-0.980685563,0.390250972,1
0.61356805,-0.252333065,-0.089879603,-0.07486373,0.805658206,1.134513243,0.07631299,0.263983184,-0.469353418,-0.643293794,-0.247810881,-0.67714966,0.402740032,0.02082698,0
-0.377004984,-5.070486983,-1.155075025,-0.971862065,0.933632075,-0.747551777,0.711863434,-0.306931575,0.562121816,-0.632004929,2.066369721,-2.040077434,0.554500912,0.086388103,0
4.222227294,1.817113159,-13.04570394,8.871648399,-13.56095726,-0.206578551,-17.16649811,-12.44921247,-20.19271239,-7.237483734,1.747513965,-0.157828255,0.249957056,1.120072171,1
1.391507657,0.235899336,-0.608499797,-0.950863466,1.250598638,0.976891478,-1.126107034,-1.60938973,0.99062892,-1.265136816,-0.325497297,-0.468295099,0.12112468,0.073461663,0
-0.91867188,-0.336310861,0.840190759,1.183405469,-0.697041335,-0.286048703,0.096036123,0.494271048,0.358595402,-0.703404957,0.211420062,0.632606183,0.040190816,-0.266284936,0
11.80849715,2.189676895,-12.84391076,9.461830558,-13.57360825,0.951302339,-13.06633614,-7.668300739,-11.50986159,-4.724424395,-2.329229907,0.945742827,-1.054493798,-1.424817357,1
